5944;4;T;X;11;K90;K91.3;K91.3;K913;Occlusion intestinale postopératoire;Atteintes de l’appareil digestif après des actes médicaux, non classées ailleurs;Occlusion intestinale postopératoire;;197;9;9;9999;9999;9;N;J;
5945;4;T;X;11;K90;K91.4;K91.4;K914;Mauvais résultats fonctionnels d’une colostomie et d’une entérostomie;Atteintes de l’appareil digestif après des actes médicaux, non classées ailleurs;Mauvais résultats fonctionnels d’une colostomie et d’une entérostomie;;197;9;9;9999;9999;9;N;J;
5946;4;T;X;11;K90;K91.5;K91.5;K915;Syndrome post-cholécystectomie;Atteintes de l’appareil digestif après des actes médicaux, non classées ailleurs;Syndrome post-cholécystectomie;;197;9;9;j015;j124;K;N;J;
5947;4;N;X;11;K90;K91.8-;K91.8;K918;Autres atteintes de l’appareil digestif après des actes médicaux, non classées ailleurs;Atteintes de l’appareil digestif après des actes médicaux, non classées ailleurs;Autres atteintes de l’appareil digestif après des actes médicaux, non classées ailleurs;;197;9;9;9999;9999;9;N;J;
5948;5;T;X;11;K90;K91.80;K91.80;K9180;Inflammation généralisée des muqueuses par immunodéficience;Atteintes de l’appareil digestif après des actes médicaux, non classées ailleurs;Autres atteintes de l’appareil digestif après des actes médicaux, non classées ailleurs;Inflammation généralisée des muqueuses par immunodéficience;197;9;9;9999;9999;9;N;J;
5949;5;T;X;11;K90;K91.81;K91.81;K9181;Insuffisances d’anastomoses et sutures après opérations de la vésicule et des voies biliaires;Atteintes de l’appareil digestif après des actes médicaux, non classées ailleurs;Autres atteintes de l’appareil digestif après des actes médicaux, non classées ailleurs;Insuffisances d’anastomoses et sutures après opérations de la vésicule et des voies biliaires;197;9;9;9999;9999;9;N;J;
5950;5;T;X;11;K90;K91.82;K91.82;K9182;Insuffisances d’anastomoses et sutures après opérations du pancréas;Atteintes de l’appareil digestif après des actes médicaux, non classées ailleurs;Autres atteintes de l’appareil digestif après des actes médicaux, non classées ailleurs;Insuffisances d’anastomoses et sutures après opérations du pancréas;197;9;9;9999;9999;9;N;J;
5951;5;T;X;11;K90;K91.83;K91.83;K9183;Insuffisances d’anastomoses et sutures après opérations d’autres organes du système digestif;Atteintes de l’appareil digestif après des actes médicaux, non classées ailleurs;Autres atteintes de l’appareil digestif après des actes médicaux, non classées ailleurs;Insuffisances d’anastomoses et sutures après opérations d’autres organes du système digestif;197;9;9;9999;9999;9;N;J;
5952;5;T;X;11;K90;K91.84;K91.84;K9184;Sténoses consécutives à des interventions par endoscopie et opérations de l’appareil digestif;Atteintes de l’appareil digestif après des actes médicaux, non classées ailleurs;Autres atteintes de l’appareil digestif après des actes médicaux, non classées ailleurs;Sténoses consécutives à des interventions par endoscopie et opérations de l’appareil digestif;197;9;9;9999;9999;9;N;J;
5953;5;T;X;11;K90;K91.88;K91.88;K9188;Autres atteintes de l’appareil digestif après des actes médicaux, non classées ailleurs;Atteintes de l’appareil digestif après des actes médicaux, non classées ailleurs;Autres atteintes de l’appareil digestif après des actes médicaux, non classées ailleurs;Autres atteintes de l’appareil digestif après des actes médicaux, non classées ailleurs;197;9;9;9999;9999;9;N;J;
5954;4;T;X;11;K90;K91.9;K91.9;K919;Atteinte de l’appareil digestif après des actes médicaux, sans précision;Atteintes de l’appareil digestif après des actes médicaux, non classées ailleurs;Atteinte de l’appareil digestif après des actes médicaux, sans précision;;197;9;9;9999;9999;9;N;J;
5955;3;N;X;11;K90;K92.-;K92;K92;Autres maladies du système digestif;Autres maladies du système digestif;;;197;9;9;9999;9999;9;N;J;
5956;4;T;X;11;K90;K92.0;K92.0;K920;Hématémèse;Autres maladies du système digestif;Hématémèse;;197;9;9;9999;9999;9;N;J;
5957;4;T;X;11;K90;K92.1;K92.1;K921;Mélæna;Autres maladies du système digestif;Mélæna;;197;9;9;t028;j124;K;N;J;
5958;4;T;X;11;K90;K92.2;K92.2;K922;Hémorragie gastro-intestinale, sans précision;Autres maladies du système digestif;Hémorragie gastro-intestinale, sans précision;;197;9;9;9999;9999;9;N;J;
5959;4;T;X;11;K90;K92.8;K92.8;K928;Autres maladies précisées du système digestif;Autres maladies du système digestif;Autres maladies précisées du système digestif;;197;9;9;9999;9999;9;N;J;
5960;4;T;X;11;K90;K92.9;K92.9;K929;Maladie du système digestif, sans précision;Autres maladies du système digestif;Maladie du système digestif, sans précision;;197;9;9;9999;9999;9;N;J;
5961;3;N;X;11;K90;K93.-*;K93;K93;Atteintes d’autres organes de l’appareil digestif au cours de maladies classées ailleurs;Atteintes d’autres organes de l’appareil digestif au cours de maladies classées ailleurs;;;197;9;9;9999;9999;9;N;J;
5962;4;T;X;11;K90;K93.0*;K93.0;K930;Atteintes tuberculeuses de l’intestin, du péritoine et des ganglions mésentériques;Atteintes d’autres organes de l’appareil digestif au cours de maladies classées ailleurs;Atteintes tuberculeuses de l’intestin, du péritoine et des ganglions mésentériques;;197;9;9;9999;9999;9;N;J;
5963;4;T;X;11;K90;K93.1*;K93.1;K931;Mégacôlon au cours de la maladie de Chagas;Atteintes d’autres organes de l’appareil digestif au cours de maladies classées ailleurs;Mégacôlon au cours de la maladie de Chagas;;197;9;9;9999;9999;9;N;J;
5964;4;N;X;11;K90;K93.2-*;K93.2;K932;Atteinte de l’appareil digestif dans la maladie aiguë de rejet greffe-contre-hôte;Atteintes d’autres organes de l’appareil digestif au cours de maladies classées ailleurs;Atteinte de l’appareil digestif dans la maladie aiguë de rejet greffe-contre-hôte;;197;9;9;9999;9999;9;N;J;
5965;5;T;X;11;K90;K93.21*;K93.21;K9321;Stade 1 de maladie aiguë de rejet de l’appareil digestif greffe-contre-hôte;Atteintes d’autres organes de l’appareil digestif au cours de maladies classées ailleurs;Atteinte de l’appareil digestif dans la maladie aiguë de rejet greffe-contre-hôte;Stade 1 de maladie aiguë de rejet de l’appareil digestif greffe-contre-hôte;197;9;9;9999;9999;9;N;J;
5966;5;T;X;11;K90;K93.22*;K93.22;K9322;Stade 2 de maladie aiguë de rejet de l’appareil digestif greffe-contre-hôte;Atteintes d’autres organes de l’appareil digestif au cours de maladies classées ailleurs;Atteinte de l’appareil digestif dans la maladie aiguë de rejet greffe-contre-hôte;Stade 2 de maladie aiguë de rejet de l’appareil digestif greffe-contre-hôte;197;9;9;9999;9999;9;N;J;
5967;5;T;X;11;K90;K93.23*;K93.23;K9323;Stade 3 de maladie aiguë de rejet de l’appareil digestif greffe-contre-hôte;Atteintes d’autres organes de l’appareil digestif au cours de maladies classées ailleurs;Atteinte de l’appareil digestif dans la maladie aiguë de rejet greffe-contre-hôte;Stade 3 de maladie aiguë de rejet de l’appareil digestif greffe-contre-hôte;197;9;9;9999;9999;9;N;J;
5968;5;T;X;11;K90;K93.24*;K93.24;K9324;Stade 4 de maladie aiguë de rejet de l’appareil digestif greffe-contre-hôte;Atteintes d’autres organes de l’appareil digestif au cours de maladies classées ailleurs;Atteinte de l’appareil digestif dans la maladie aiguë de rejet greffe-contre-hôte;Stade 4 de maladie aiguë de rejet de l’appareil digestif greffe-contre-hôte;197;9;9;9999;9999;9;N;J;
5969;4;N;X;11;K90;K93.3-*;K93.3;K933;Atteinte des voies digestives dans le cadre de la maladie du greffon contre l’hôte (GVH) chronique;Atteintes d’autres organes de l’appareil digestif au cours de maladies classées ailleurs;Atteinte des voies digestives dans le cadre de la maladie du greffon contre l’hôte (GVH) chronique;;197;9;9;9999;9999;9;N;J;
5970;5;T;X;11;K90;K93.31*;K93.31;K9331;Stade 1 de la maladie GVH chronique des voies digestives;Atteintes d’autres organes de l’appareil digestif au cours de maladies classées ailleurs;Atteinte des voies digestives dans le cadre de la maladie du greffon contre l’hôte (GVH) chronique;Stade 1 de la maladie GVH chronique des voies digestives;197;9;9;9999;9999;9;N;J;
5971;5;T;X;11;K90;K93.32*;K93.32;K9332;Stade 2 de la maladie GVH chronique des voies digestives;Atteintes d’autres organes de l’appareil digestif au cours de maladies classées ailleurs;Atteinte des voies digestives dans le cadre de la maladie du greffon contre l’hôte (GVH) chronique;Stade 2 de la maladie GVH chronique des voies digestives;197;9;9;9999;9999;9;N;J;
5972;5;T;X;11;K90;K93.33*;K93.33;K9333;Stade 3 de la maladie GVH chronique des voies digestives;Atteintes d’autres organes de l’appareil digestif au cours de maladies classées ailleurs;Atteinte des voies digestives dans le cadre de la maladie du greffon contre l’hôte (GVH) chronique;Stade 3 de la maladie GVH chronique des voies digestives;197;9;9;9999;9999;9;N;J;
5973;4;N;X;11;K90;K93.4-*;K93.4;K934;Atteinte de la muqueuse buccale dans le cadre de la maladie du greffon contre l’hôte (GVH) chronique;Atteintes d’autres organes de l’appareil digestif au cours de maladies classées ailleurs;Atteinte de la muqueuse buccale dans le cadre de la maladie du greffon contre l’hôte (GVH) chronique;;197;9;9;9999;9999;9;N;J;
5974;5;T;X;11;K90;K93.41*;K93.41;K9341;Stade 1 de la maladie GVH chronique de la muqueuse buccale;Atteintes d’autres organes de l’appareil digestif au cours de maladies classées ailleurs;Atteinte de la muqueuse buccale dans le cadre de la maladie du greffon contre l’hôte (GVH) chronique;Stade 1 de la maladie GVH chronique de la muqueuse buccale;197;9;9;9999;9999;9;N;J;
5975;5;T;X;11;K90;K93.42*;K93.42;K9342;Stade 2 de la maladie GVH chronique de la muqueuse buccale;Atteintes d’autres organes de l’appareil digestif au cours de maladies classées ailleurs;Atteinte de la muqueuse buccale dans le cadre de la maladie du greffon contre l’hôte (GVH) chronique;Stade 2 de la maladie GVH chronique de la muqueuse buccale;197;9;9;9999;9999;9;N;J;
5976;5;T;X;11;K90;K93.43*;K93.43;K9343;Stade 3 de la maladie GVH chronique de la muqueuse buccale;Atteintes d’autres organes de l’appareil digestif au cours de maladies classées ailleurs;Atteinte de la muqueuse buccale dans le cadre de la maladie du greffon contre l’hôte (GVH) chronique;Stade 3 de la maladie GVH chronique de la muqueuse buccale;197;9;9;9999;9999;9;N;J;
5977;4;T;X;11;K90;K93.8*;K93.8;K938;Atteintes d’autres organes digestifs précisés au cours de maladies classées ailleurs;Atteintes d’autres organes de l’appareil digestif au cours de maladies classées ailleurs;Atteintes d’autres organes digestifs précisés au cours de maladies classées ailleurs;;197;9;9;9999;9999;9;N;J;
5978;3;N;X;12;L00;L00.-;L00;L00;Syndrome d’épidermolyse staphylococcique du nourrisson;Syndrome d’épidermolyse staphylococcique du nourrisson;;;198;9;9;9999;9999;9;N;J;
5979;4;T;X;12;L00;L00.0;L00.0;L000;Syndrome staphylococcique de peau échaudée [Syndrome SSS]: Atteinte de moins de 30% de la surface corporelle;Syndrome d’épidermolyse staphylococcique du nourrisson;Atteinte de moins de 30% de la surface corporelle;;198;9;9;9999;9999;9;N;J;
5980;4;T;X;12;L00;L00.1;L00.1;L001;Syndrome staphylococcique de peau échaudée [Syndrome SSS]: Atteinte de 30% de la surface corporelle et plus;Syndrome d’épidermolyse staphylococcique du nourrisson;Atteinte de 30% de la surface corporelle et plus;;198;9;9;9999;9999;9;N;J;
5981;3;N;X;12;L00;L01.-;L01;L01;Impétigo;Impétigo;;;198;9;9;9999;9999;9;N;J;
5982;4;T;X;12;L00;L01.0;L01.0;L010;Impétigo [tout micro-organisme] [toute localisation];Impétigo;Impétigo [tout micro-organisme] [toute localisation];;198;9;9;9999;9999;9;N;J;
5983;4;T;X;12;L00;L01.1;L01.1;L011;Impétiginisation d’autres dermatoses;Impétigo;Impétiginisation d’autres dermatoses;;198;9;9;9999;9999;9;N;J;
5984;3;N;X;12;L00;L02.-;L02;L02;Abcès cutané, furoncle et anthrax;Abcès cutané, furoncle et anthrax;;;198;9;9;9999;9999;9;N;J;
5985;4;T;X;12;L00;L02.0;L02.0;L020;Abcès cutané, furoncle et anthrax de la face;Abcès cutané, furoncle et anthrax;Abcès cutané, furoncle et anthrax de la face;;198;9;9;9999;9999;9;N;J;
5986;4;T;X;12;L00;L02.1;L02.1;L021;Abcès cutané, furoncle et anthrax du cou;Abcès cutané, furoncle et anthrax;Abcès cutané, furoncle et anthrax du cou;;198;9;9;9999;9999;9;N;J;
5987;4;T;X;12;L00;L02.2;L02.2;L022;Abcès cutané, furoncle et anthrax du tronc;Abcès cutané, furoncle et anthrax;Abcès cutané, furoncle et anthrax du tronc;;198;9;9;9999;9999;9;N;J;
5988;4;T;X;12;L00;L02.3;L02.3;L023;Abcès cutané, furoncle et anthrax de la fesse;Abcès cutané, furoncle et anthrax;Abcès cutané, furoncle et anthrax de la fesse;;198;9;9;9999;9999;9;N;J;
5989;4;T;X;12;L00;L02.4;L02.4;L024;Abcès cutané, furoncle et anthrax d’un membre;Abcès cutané, furoncle et anthrax;Abcès cutané, furoncle et anthrax d’un membre;;198;9;9;9999;9999;9;N;J;
5990;4;T;X;12;L00;L02.8;L02.8;L028;Abcès cutané, furoncle et anthrax d’autres localisations;Abcès cutané, furoncle et anthrax;Abcès cutané, furoncle et anthrax d’autres localisations;;198;9;9;9999;9999;9;N;J;
5991;4;T;X;12;L00;L02.9;L02.9;L029;Abcès cutané, furoncle et anthrax, sans précision;Abcès cutané, furoncle et anthrax;Abcès cutané, furoncle et anthrax, sans précision;;198;9;9;9999;9999;9;N;J;
5992;3;N;X;12;L00;L03.-;L03;L03;Phlegmon;Phlegmon;;;198;9;9;9999;9999;9;N;J;
5993;4;N;X;12;L00;L03.0-;L03.0;L030;Phlegmon des doigts et des orteils;Phlegmon;Phlegmon des doigts et des orteils;;198;9;9;9999;9999;9;N;J;
5994;5;T;X;12;L00;L03.01;L03.01;L0301;Phlegmon de doigts;Phlegmon;Phlegmon des doigts et des orteils;Phlegmon de doigts;198;9;9;9999;9999;9;N;J;
5995;5;T;X;12;L00;L03.02;L03.02;L0302;Phlegmon d’orteils;Phlegmon;Phlegmon des doigts et des orteils;Phlegmon d’orteils;198;9;9;9999;9999;9;N;J;
5996;4;N;X;12;L00;L03.1-;L03.1;L031;Phlegmon d’autres parties d’un membre;Phlegmon;Phlegmon d’autres parties d’un membre;;198;9;9;9999;9999;9;N;J;
5997;5;T;X;12;L00;L03.10;L03.10;L0310;Phlegmon de membre(s) supérieure(s);Phlegmon;Phlegmon d’autres parties d’un membre;Phlegmon de membre(s) supérieure(s);198;9;9;9999;9999;9;N;J;
5998;5;T;X;12;L00;L03.11;L03.11;L0311;Phlegmon de membre(s) inférieure(s);Phlegmon;Phlegmon d’autres parties d’un membre;Phlegmon de membre(s) inférieure(s);198;9;9;9999;9999;9;N;J;
5999;4;T;X;12;L00;L03.2;L03.2;L032;Phlegmon de la face;Phlegmon;Phlegmon de la face;;198;9;9;9999;9999;9;N;J;
6000;4;T;X;12;L00;L03.3;L03.3;L033;Phlegmon du tronc;Phlegmon;Phlegmon du tronc;;198;9;9;9999;9999;9;N;J;
6001;4;T;X;12;L00;L03.8;L03.8;L038;Phlegmon d’autres localisations;Phlegmon;Phlegmon d’autres localisations;;198;9;9;9999;9999;9;N;J;
6002;4;T;X;12;L00;L03.9;L03.9;L039;Phlegmon, sans précision;Phlegmon;Phlegmon, sans précision;;198;9;9;9999;9999;9;N;J;
6003;3;N;X;12;L00;L04.-;L04;L04;Lymphadénite aiguë;Lymphadénite aiguë;;;198;9;9;9999;9999;9;N;J;
6004;4;T;X;12;L00;L04.0;L04.0;L040;Lymphadénite aiguë de la face, de la tête et du cou;Lymphadénite aiguë;Lymphadénite aiguë de la face, de la tête et du cou;;198;9;9;9999;9999;9;N;J;
6005;4;T;X;12;L00;L04.1;L04.1;L041;Lymphadénite aiguë du tronc;Lymphadénite aiguë;Lymphadénite aiguë du tronc;;198;9;9;9999;9999;9;N;J;
6006;4;T;X;12;L00;L04.2;L04.2;L042;Lymphadénite aiguë d’un membre supérieur;Lymphadénite aiguë;Lymphadénite aiguë d’un membre supérieur;;198;9;9;9999;9999;9;N;J;
6007;4;T;X;12;L00;L04.3;L04.3;L043;Lymphadénite aiguë d’un membre inférieur;Lymphadénite aiguë;Lymphadénite aiguë d’un membre inférieur;;198;9;9;9999;9999;9;N;J;
6008;4;T;X;12;L00;L04.8;L04.8;L048;Lymphadénite aiguë d’autres localisations;Lymphadénite aiguë;Lymphadénite aiguë d’autres localisations;;198;9;9;9999;9999;9;N;J;
6009;4;T;X;12;L00;L04.9;L04.9;L049;Lymphadénite aiguë, sans précision;Lymphadénite aiguë;Lymphadénite aiguë, sans précision;;198;9;9;9999;9999;9;N;J;
6010;3;N;X;12;L00;L05.-;L05;L05;Sinus pilonidal;Sinus pilonidal;;;198;9;9;9999;9999;9;N;J;
6011;4;T;X;12;L00;L05.0;L05.0;L050;Sinus pilonidal avec abcès;Sinus pilonidal;Sinus pilonidal avec abcès;;198;9;9;9999;9999;9;N;J;
6012;4;T;X;12;L00;L05.9;L05.9;L059;Sinus pilonidal sans abcès;Sinus pilonidal;Sinus pilonidal sans abcès;;198;9;9;9999;9999;9;N;J;
6013;3;N;X;12;L00;L08.-;L08;L08;Autres infections localisées de la peau et du tissu cellulaire sous-cutané;Autres infections localisées de la peau et du tissu cellulaire sous-cutané;;;198;9;9;9999;9999;9;N;J;
6014;4;T;X;12;L00;L08.0;L08.0;L080;Pyodermite;Autres infections localisées de la peau et du tissu cellulaire sous-cutané;Pyodermite;;198;9;9;9999;9999;9;N;J;
6015;4;T;X;12;L00;L08.1;L08.1;L081;Érythrasma;Autres infections localisées de la peau et du tissu cellulaire sous-cutané;Érythrasma;;198;9;9;9999;9999;9;N;J;
6016;4;T;X;12;L00;L08.8;L08.8;L088;Autres infections localisées précisées de la peau et du tissu cellulaire sous-cutané;Autres infections localisées de la peau et du tissu cellulaire sous-cutané;Autres infections localisées précisées de la peau et du tissu cellulaire sous-cutané;;198;9;9;9999;9999;9;N;J;
6017;4;T;X;12;L00;L08.9;L08.9;L089;Infection localisée de la peau et du tissu cellulaire sous-cutané, sans précision;Autres infections localisées de la peau et du tissu cellulaire sous-cutané;Infection localisée de la peau et du tissu cellulaire sous-cutané, sans précision;;198;9;9;9999;9999;9;N;J;
6018;3;N;X;12;L10;L10.-;L10;L10;Pemphigus;Pemphigus;;;199;9;9;9999;9999;9;N;J;
6019;4;T;X;12;L10;L10.0;L10.0;L100;Pemphigus vulgaire;Pemphigus;Pemphigus vulgaire;;199;9;9;9999;9999;9;N;J;
6020;4;T;X;12;L10;L10.1;L10.1;L101;Pemphigus végétant;Pemphigus;Pemphigus végétant;;199;9;9;9999;9999;9;N;J;
6021;4;T;X;12;L10;L10.2;L10.2;L102;Pemphigus foliacé;Pemphigus;Pemphigus foliacé;;199;9;9;9999;9999;9;N;J;
6022;4;T;X;12;L10;L10.3;L10.3;L103;Pemphigus brésilien [fogo selvagem];Pemphigus;Pemphigus brésilien [fogo selvagem];;199;9;9;9999;9999;9;N;J;
6023;4;T;X;12;L10;L10.4;L10.4;L104;Pemphigus érythémateux;Pemphigus;Pemphigus érythémateux;;199;9;9;9999;9999;9;N;J;
6024;4;T;X;12;L10;L10.5;L10.5;L105;Pemphigus médicamenteux;Pemphigus;Pemphigus médicamenteux;;199;9;9;9999;9999;9;N;J;
6025;4;T;X;12;L10;L10.8;L10.8;L108;Autres formes de pemphigus;Pemphigus;Autres formes de pemphigus;;199;9;9;9999;9999;9;N;J;
6026;4;T;X;12;L10;L10.9;L10.9;L109;Pemphigus, sans précision;Pemphigus;Pemphigus, sans précision;;199;9;9;9999;9999;9;N;J;
6027;3;N;X;12;L10;L11.-;L11;L11;Autres acantholyses;Autres acantholyses;;;199;9;9;9999;9999;9;N;J;
6028;4;T;X;12;L10;L11.0;L11.0;L110;Kératose folliculaire acquise;Autres acantholyses;Kératose folliculaire acquise;;199;9;9;9999;9999;9;N;J;
6029;4;T;X;12;L10;L11.1;L11.1;L111;Dermatose acantholytique transitoire [Grover];Autres acantholyses;Dermatose acantholytique transitoire [Grover];;199;9;9;9999;9999;9;N;J;
6030;4;T;X;12;L10;L11.8;L11.8;L118;Autres formes précisées d’acantholyse;Autres acantholyses;Autres formes précisées d’acantholyse;;199;9;9;9999;9999;9;N;J;
6031;4;T;X;12;L10;L11.9;L11.9;L119;Acantholyse, sans précision;Autres acantholyses;Acantholyse, sans précision;;199;9;9;9999;9999;9;N;J;
6032;3;N;X;12;L10;L12.-;L12;L12;Pemphigoïde;Pemphigoïde;;;199;9;9;9999;9999;9;N;J;
6033;4;T;X;12;L10;L12.0;L12.0;L120;Pemphigoïde bulleux;Pemphigoïde;Pemphigoïde bulleux;;199;9;9;9999;9999;9;N;J;
6034;4;T;X;12;L10;L12.1;L12.1;L121;Pemphigoïde cicatriciel;Pemphigoïde;Pemphigoïde cicatriciel;;199;9;9;9999;9999;9;N;J;
6035;4;T;X;12;L10;L12.2;L12.2;L122;Maladie chronique bulleuse de l’enfance;Pemphigoïde;Maladie chronique bulleuse de l’enfance;;199;9;9;9999;9999;9;N;J;
6036;4;T;X;12;L10;L12.3;L12.3;L123;Epidermolyse bulleuse acquise;Pemphigoïde;Epidermolyse bulleuse acquise;;199;9;9;9999;9999;9;N;J;
6037;4;T;X;12;L10;L12.8;L12.8;L128;Autres pemphigoïdes;Pemphigoïde;Autres pemphigoïdes;;199;9;9;9999;9999;9;N;J;
6038;4;T;X;12;L10;L12.9;L12.9;L129;Pemphigoïde, sans précision;Pemphigoïde;Pemphigoïde, sans précision;;199;9;9;9999;9999;9;N;J;
6039;3;N;X;12;L10;L13.-;L13;L13;Autres dermatoses bulleuses;Autres dermatoses bulleuses;;;199;9;9;9999;9999;9;N;J;
6040;4;T;X;12;L10;L13.0;L13.0;L130;Dermite herpétiforme [Maladie de Duhring-Brocq];Autres dermatoses bulleuses;Dermite herpétiforme [Maladie de Duhring-Brocq];;199;9;9;9999;9999;9;N;J;
6041;4;T;X;12;L10;L13.1;L13.1;L131;Pustulose sous-cornée [Maladie de Sneddon-Wilkinson];Autres dermatoses bulleuses;Pustulose sous-cornée [Maladie de Sneddon-Wilkinson];;199;9;9;9999;9999;9;N;J;
6042;4;T;X;12;L10;L13.8;L13.8;L138;Autres dermatoses bulleuses précisées;Autres dermatoses bulleuses;Autres dermatoses bulleuses précisées;;199;9;9;9999;9999;9;N;J;
6043;4;T;X;12;L10;L13.9;L13.9;L139;Dermatose bulleuse, sans précision;Autres dermatoses bulleuses;Dermatose bulleuse, sans précision;;199;9;9;9999;9999;9;N;J;
6044;3;T;X;12;L10;L14*;L14;L14;Dermatoses bulleuses au cours de maladies classées ailleurs;Dermatoses bulleuses au cours de maladies classées ailleurs;;;199;9;9;9999;9999;9;N;J;
6045;3;N;X;12;L20;L20.-;L20;L20;Dermite atopique [endogène];Dermite atopique [endogène];;;199;9;9;9999;9999;9;N;J;
6046;4;T;X;12;L20;L20.0;L20.0;L200;Prurigo de Besnier;Dermite atopique [endogène];Prurigo de Besnier;;199;9;9;9999;9999;9;N;J;
6047;4;T;X;12;L20;L20.8;L20.8;L208;Autres dermites atopiques [endogène];Dermite atopique [endogène];Autres dermites atopiques [endogène];;199;9;9;9999;9999;9;N;J;
6048;4;T;X;12;L20;L20.9;L20.9;L209;Dermite atopique (endogène), sans précision;Dermite atopique [endogène];Dermite atopique (endogène), sans précision;;199;9;9;9999;9999;9;N;J;
6049;3;N;X;12;L20;L21.-;L21;L21;Dermite séborrhéique;Dermite séborrhéique;;;199;9;9;9999;9999;9;N;J;
6050;4;T;X;12;L20;L21.0;L21.0;L210;Séborrhée de la tête;Dermite séborrhéique;Séborrhée de la tête;;199;9;9;9999;9999;9;N;J;
6051;4;T;X;12;L20;L21.1;L21.1;L211;Dermite séborrhéique infantile;Dermite séborrhéique;Dermite séborrhéique infantile;;199;9;9;t000;j019;K;N;J;
6052;4;T;X;12;L20;L21.8;L21.8;L218;Autres dermites séborrhéiques;Dermite séborrhéique;Autres dermites séborrhéiques;;199;9;9;9999;9999;9;N;J;
6053;4;T;X;12;L20;L21.9;L21.9;L219;Dermite séborrhéique, sans précision;Dermite séborrhéique;Dermite séborrhéique, sans précision;;199;9;9;9999;9999;9;N;J;
6054;3;T;X;12;L20;L22;L22;L22;Dermite fessière du nourrisson;Dermite fessière du nourrisson;;;199;9;9;9999;9999;9;N;J;
6055;3;N;X;12;L20;L23.-;L23;L23;Dermite allergique de contact;Dermite allergique de contact;;;199;9;9;9999;9999;9;N;J;
6056;4;T;X;12;L20;L23.0;L23.0;L230;Dermite allergique de contact due aux métaux;Dermite allergique de contact;Dermite allergique de contact due aux métaux;;199;9;9;9999;9999;9;N;J;
6057;4;T;X;12;L20;L23.1;L23.1;L231;Dermite allergique de contact due aux adhésifs;Dermite allergique de contact;Dermite allergique de contact due aux adhésifs;;199;9;9;9999;9999;9;N;J;
6058;4;T;X;12;L20;L23.2;L23.2;L232;Dermite allergique de contact due aux cosmétiques;Dermite allergique de contact;Dermite allergique de contact due aux cosmétiques;;199;9;9;9999;9999;9;N;J;
6059;4;T;X;12;L20;L23.3;L23.3;L233;Dermite allergique de contact due à des médicaments en contact avec la peau;Dermite allergique de contact;Dermite allergique de contact due à des médicaments en contact avec la peau;;199;9;9;9999;9999;9;N;J;
6060;4;T;X;12;L20;L23.4;L23.4;L234;Dermite allergique de contact due aux teintures;Dermite allergique de contact;Dermite allergique de contact due aux teintures;;199;9;9;9999;9999;9;N;J;
6061;4;T;X;12;L20;L23.5;L23.5;L235;Dermite allergique de contact due à d’autres produits chimiques;Dermite allergique de contact;Dermite allergique de contact due à d’autres produits chimiques;;199;9;9;9999;9999;9;N;J;
6062;4;T;X;12;L20;L23.6;L23.6;L236;Dermite allergique de contact due à des aliments en contact avec la peau;Dermite allergique de contact;Dermite allergique de contact due à des aliments en contact avec la peau;;199;9;9;9999;9999;9;N;J;
6063;4;T;X;12;L20;L23.7;L23.7;L237;Dermite allergique de contact due aux végétaux, sauf aliments;Dermite allergique de contact;Dermite allergique de contact due aux végétaux, sauf aliments;;199;9;9;9999;9999;9;N;J;
6064;4;T;X;12;L20;L23.8;L23.8;L238;Dermite allergique de contact due à d’autres agents;Dermite allergique de contact;Dermite allergique de contact due à d’autres agents;;199;9;9;9999;9999;9;N;J;
6065;4;T;X;12;L20;L23.9;L23.9;L239;Dermite allergique de contact, cause non précisée;Dermite allergique de contact;Dermite allergique de contact, cause non précisée;;199;9;9;9999;9999;9;N;J;
6066;3;N;X;12;L20;L24.-;L24;L24;Dermite irritante de contact;Dermite irritante de contact;;;199;9;9;9999;9999;9;N;J;
6067;4;T;X;12;L20;L24.0;L24.0;L240;Dermite irritante de contact due aux détergents;Dermite irritante de contact;Dermite irritante de contact due aux détergents;;199;9;9;9999;9999;9;N;J;
6068;4;T;X;12;L20;L24.1;L24.1;L241;Dermite irritante de contact due aux huiles et aux graisses;Dermite irritante de contact;Dermite irritante de contact due aux huiles et aux graisses;;199;9;9;9999;9999;9;N;J;
6069;4;T;X;12;L20;L24.2;L24.2;L242;Dermite irritante de contact due aux solvants;Dermite irritante de contact;Dermite irritante de contact due aux solvants;;199;9;9;9999;9999;9;N;J;
6070;4;T;X;12;L20;L24.3;L24.3;L243;Dermite irritante de contact due aux cosmétiques;Dermite irritante de contact;Dermite irritante de contact due aux cosmétiques;;199;9;9;9999;9999;9;N;J;
6071;4;T;X;12;L20;L24.4;L24.4;L244;Dermite irritante de contact due à des médicaments en contact avec la peau;Dermite irritante de contact;Dermite irritante de contact due à des médicaments en contact avec la peau;;199;9;9;9999;9999;9;N;J;
6072;4;T;X;12;L20;L24.5;L24.5;L245;Dermite irritante de contact due à d’autres produits chimiques;Dermite irritante de contact;Dermite irritante de contact due à d’autres produits chimiques;;199;9;9;9999;9999;9;N;J;
6073;4;T;X;12;L20;L24.6;L24.6;L246;Dermite irritante de contact due à des aliments en contact avec la peau;Dermite irritante de contact;Dermite irritante de contact due à des aliments en contact avec la peau;;199;9;9;9999;9999;9;N;J;
